vertex_index,parcel_id,parcel_label,yeo_network_id,yeo_network_name,hemisphere
2018,90,7Networks_LH_DorsAttn_PrCv_1,3,DorsAttn,lh
2019,90,7Networks_LH_DorsAttn_PrCv_1,3,DorsAttn,lh
2020,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2021,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2022,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2023,91,7Networks_LH_DorsAttn_PrCv_2,3,DorsAttn,lh
2024,91,7Networks_LH_DorsAttn_PrCv_2,3,DorsAttn,lh
2025,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
2026,185,7Networks_LH_Default_PFC_20,7,Default,lh
2027,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
2028,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
2029,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
2030,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2031,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2032,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
2033,139,7Networks_LH_Cont_PFCl_5,6,Cont,lh
2034,142,7Networks_LH_Cont_PFCl_8,6,Cont,lh
2035,142,7Networks_LH_Cont_PFCl_8,6,Cont,lh
2036,142,7Networks_LH_Cont_PFCl_8,6,Cont,lh
2037,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
2038,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
2039,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
2040,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
2041,132,7Networks_LH_Cont_Par_6,6,Cont,lh
2042,129,7Networks_LH_Cont_Par_3,6,Cont,lh
2043,132,7Networks_LH_Cont_Par_6,6,Cont,lh
2044,132,7Networks_LH_Cont_Par_6,6,Cont,lh
2045,74,7Networks_LH_DorsAttn_Post_6,3,DorsAttn,lh
2046,76,7Networks_LH_DorsAttn_Post_8,3,DorsAttn,lh
2047,74,7Networks_LH_DorsAttn_Post_6,3,DorsAttn,lh
2048,74,7Networks_LH_DorsAttn_Post_6,3,DorsAttn,lh
2049,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2050,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2051,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2052,52,7Networks_LH_SomMot_21,2,SomMot,lh
2053,46,7Networks_LH_SomMot_15,2,SomMot,lh
2054,46,7Networks_LH_SomMot_15,2,SomMot,lh
2055,46,7Networks_LH_SomMot_15,2,SomMot,lh
2056,46,7Networks_LH_SomMot_15,2,SomMot,lh
2057,46,7Networks_LH_SomMot_15,2,SomMot,lh
2058,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2059,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2060,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2061,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
2062,44,7Networks_LH_SomMot_13,2,SomMot,lh
2063,44,7Networks_LH_SomMot_13,2,SomMot,lh
2064,45,7Networks_LH_SomMot_14,2,SomMot,lh
2065,43,7Networks_LH_SomMot_12,2,SomMot,lh
2066,43,7Networks_LH_SomMot_12,2,SomMot,lh
2067,40,7Networks_LH_SomMot_9,2,SomMot,lh
2068,40,7Networks_LH_SomMot_9,2,SomMot,lh
2069,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
2070,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
2071,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
2072,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
2073,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
2074,58,7Networks_LH_SomMot_27,2,SomMot,lh
2075,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
2076,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
2077,78,7Networks_LH_DorsAttn_Post_10,3,DorsAttn,lh
2078,78,7Networks_LH_DorsAttn_Post_10,3,DorsAttn,lh
2079,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2080,60,7Networks_LH_SomMot_29,2,SomMot,lh
2081,58,7Networks_LH_SomMot_27,2,SomMot,lh
2082,58,7Networks_LH_SomMot_27,2,SomMot,lh
2083,60,7Networks_LH_SomMot_29,2,SomMot,lh
2084,58,7Networks_LH_SomMot_27,2,SomMot,lh
2085,58,7Networks_LH_SomMot_27,2,SomMot,lh
2086,80,7Networks_LH_DorsAttn_Post_12,3,DorsAttn,lh
2087,80,7Networks_LH_DorsAttn_Post_12,3,DorsAttn,lh
2088,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2089,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2090,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2091,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2092,132,7Networks_LH_Cont_Par_6,6,Cont,lh
2093,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2094,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2095,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
2096,131,7Networks_LH_Cont_Par_5,6,Cont,lh
2097,49,7Networks_LH_SomMot_18,2,SomMot,lh
2098,49,7Networks_LH_SomMot_18,2,SomMot,lh
2099,49,7Networks_LH_SomMot_18,2,SomMot,lh
2100,49,7Networks_LH_SomMot_18,2,SomMot,lh
2101,49,7Networks_LH_SomMot_18,2,SomMot,lh
2102,55,7Networks_LH_SomMot_24,2,SomMot,lh
2103,55,7Networks_LH_SomMot_24,2,SomMot,lh
2104,49,7Networks_LH_SomMot_18,2,SomMot,lh
2105,54,7Networks_LH_SomMot_23,2,SomMot,lh
2106,54,7Networks_LH_SomMot_23,2,SomMot,lh
2107,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
2108,64,7Networks_LH_SomMot_33,2,SomMot,lh
2109,64,7Networks_LH_SomMot_33,2,SomMot,lh
2110,64,7Networks_LH_SomMot_33,2,SomMot,lh
2111,64,7Networks_LH_SomMot_33,2,SomMot,lh
2112,64,7Networks_LH_SomMot_33,2,SomMot,lh
2113,64,7Networks_LH_SomMot_33,2,SomMot,lh
2114,63,7Networks_LH_SomMot_32,2,SomMot,lh
2115,54,7Networks_LH_SomMot_23,2,SomMot,lh
2116,54,7Networks_LH_SomMot_23,2,SomMot,lh
2117,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
2118,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
2119,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
2120,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
2121,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
2122,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
2123,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
2124,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
2125,180,7Networks_LH_Default_PFC_15,7,Default,lh
2126,180,7Networks_LH_Default_PFC_15,7,Default,lh
2127,180,7Networks_LH_Default_PFC_15,7,Default,lh
2128,181,7Networks_LH_Default_PFC_16,7,Default,lh
2129,181,7Networks_LH_Default_PFC_16,7,Default,lh
2130,180,7Networks_LH_Default_PFC_15,7,Default,lh
2131,184,7Networks_LH_Default_PFC_19,7,Default,lh
2132,183,7Networks_LH_Default_PFC_18,7,Default,lh
2133,183,7Networks_LH_Default_PFC_18,7,Default,lh
2134,87,7Networks_LH_DorsAttn_FEF_2,3,DorsAttn,lh
2135,186,7Networks_LH_Default_PFC_21,7,Default,lh
2136,187,7Networks_LH_Default_PFC_22,7,Default,lh
2137,89,7Networks_LH_DorsAttn_FEF_4,3,DorsAttn,lh
2138,187,7Networks_LH_Default_PFC_22,7,Default,lh
2139,187,7Networks_LH_Default_PFC_22,7,Default,lh
2140,188,7Networks_LH_Default_PFC_23,7,Default,lh
2141,188,7Networks_LH_Default_PFC_23,7,Default,lh
2142,188,7Networks_LH_Default_PFC_23,7,Default,lh
2143,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
2144,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
2145,189,7Networks_LH_Default_PFC_24,7,Default,lh
2146,189,7Networks_LH_Default_PFC_24,7,Default,lh
2147,189,7Networks_LH_Default_PFC_24,7,Default,lh
2148,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
2149,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
2150,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2151,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2152,169,7Networks_LH_Default_PFC_4,7,Default,lh
2153,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2154,169,7Networks_LH_Default_PFC_4,7,Default,lh
2155,169,7Networks_LH_Default_PFC_4,7,Default,lh
2156,177,7Networks_LH_Default_PFC_12,7,Default,lh
2157,174,7Networks_LH_Default_PFC_9,7,Default,lh
2158,174,7Networks_LH_Default_PFC_9,7,Default,lh
2159,177,7Networks_LH_Default_PFC_12,7,Default,lh
2160,177,7Networks_LH_Default_PFC_12,7,Default,lh
2161,177,7Networks_LH_Default_PFC_12,7,Default,lh
2162,177,7Networks_LH_Default_PFC_12,7,Default,lh
2163,174,7Networks_LH_Default_PFC_9,7,Default,lh
2164,174,7Networks_LH_Default_PFC_9,7,Default,lh
2165,174,7Networks_LH_Default_PFC_9,7,Default,lh
2166,177,7Networks_LH_Default_PFC_12,7,Default,lh
2167,177,7Networks_LH_Default_PFC_12,7,Default,lh
2168,177,7Networks_LH_Default_PFC_12,7,Default,lh
2169,177,7Networks_LH_Default_PFC_12,7,Default,lh
2170,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
2171,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
2172,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
2173,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
2174,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2175,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
2176,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
2177,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2178,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2179,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
2180,166,7Networks_LH_Default_PFC_1,7,Default,lh
2181,166,7Networks_LH_Default_PFC_1,7,Default,lh
2182,166,7Networks_LH_Default_PFC_1,7,Default,lh
2183,166,7Networks_LH_Default_PFC_1,7,Default,lh
2184,166,7Networks_LH_Default_PFC_1,7,Default,lh
2185,167,7Networks_LH_Default_PFC_2,7,Default,lh
2186,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2187,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2188,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2189,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2190,114,7Networks_LH_Limbic_OFC_1,5,Limbic,lh
2191,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
2192,134,7Networks_LH_Cont_OFC_1,6,Cont,lh
2193,134,7Networks_LH_Cont_OFC_1,6,Cont,lh
2194,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
2195,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
2196,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
2197,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
2198,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
2199,114,7Networks_LH_Limbic_OFC_1,5,Limbic,lh
2200,114,7Networks_LH_Limbic_OFC_1,5,Limbic,lh
2201,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2202,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2203,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2204,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2205,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2206,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2207,169,7Networks_LH_Default_PFC_4,7,Default,lh
2208,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
2209,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
2210,104,7Networks_LH_SalVentAttn_FrOperIns_8,4,SalVentAttn,lh
2211,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
2212,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
2213,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
2214,175,7Networks_LH_Default_PFC_10,7,Default,lh
2215,103,7Networks_LH_SalVentAttn_FrOperIns_7,4,SalVentAttn,lh
2216,103,7Networks_LH_SalVentAttn_FrOperIns_7,4,SalVentAttn,lh
2217,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
2218,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
2219,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
2220,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
2221,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
2222,175,7Networks_LH_Default_PFC_10,7,Default,lh
2223,175,7Networks_LH_Default_PFC_10,7,Default,lh
2224,172,7Networks_LH_Default_PFC_7,7,Default,lh
2225,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
2226,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
2227,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
2228,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
2229,170,7Networks_LH_Default_PFC_5,7,Default,lh
2230,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2231,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2232,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2233,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2234,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2235,156,7Networks_LH_Default_Temp_8,7,Default,lh
2236,156,7Networks_LH_Default_Temp_8,7,Default,lh
2237,156,7Networks_LH_Default_Temp_8,7,Default,lh
2238,156,7Networks_LH_Default_Temp_8,7,Default,lh
2239,156,7Networks_LH_Default_Temp_8,7,Default,lh
2240,33,7Networks_LH_SomMot_2,2,SomMot,lh
2241,33,7Networks_LH_SomMot_2,2,SomMot,lh
2242,32,7Networks_LH_SomMot_1,2,SomMot,lh
2243,32,7Networks_LH_SomMot_1,2,SomMot,lh
2244,32,7Networks_LH_SomMot_1,2,SomMot,lh
2245,155,7Networks_LH_Default_Temp_7,7,Default,lh
2246,34,7Networks_LH_SomMot_3,2,SomMot,lh
2247,34,7Networks_LH_SomMot_3,2,SomMot,lh
2248,34,7Networks_LH_SomMot_3,2,SomMot,lh
2249,35,7Networks_LH_SomMot_4,2,SomMot,lh
2250,32,7Networks_LH_SomMot_1,2,SomMot,lh
2251,32,7Networks_LH_SomMot_1,2,SomMot,lh
2252,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
2253,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
2254,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
2255,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
2256,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
2257,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
2258,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
2259,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
2260,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
2261,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
2262,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
2263,129,7Networks_LH_Cont_Par_3,6,Cont,lh
2264,129,7Networks_LH_Cont_Par_3,6,Cont,lh
2265,163,7Networks_LH_Default_Par_5,7,Default,lh
2266,128,7Networks_LH_Cont_Par_2,6,Cont,lh
2267,93,7Networks_LH_SalVentAttn_ParOper_2,4,SalVentAttn,lh
2268,163,7Networks_LH_Default_Par_5,7,Default,lh
2269,163,7Networks_LH_Default_Par_5,7,Default,lh
2270,159,7Networks_LH_Default_Par_1,7,Default,lh
2271,93,7Networks_LH_SalVentAttn_ParOper_2,4,SalVentAttn,lh
2272,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2273,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2274,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2275,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2276,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2277,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
2278,93,7Networks_LH_SalVentAttn_ParOper_2,4,SalVentAttn,lh
2279,37,7Networks_LH_SomMot_6,2,SomMot,lh
2280,37,7Networks_LH_SomMot_6,2,SomMot,lh
2281,37,7Networks_LH_SomMot_6,2,SomMot,lh
2282,37,7Networks_LH_SomMot_6,2,SomMot,lh
2283,157,7Networks_LH_Default_Temp_9,7,Default,lh
2284,33,7Networks_LH_SomMot_2,2,SomMot,lh
2285,33,7Networks_LH_SomMot_2,2,SomMot,lh
2286,157,7Networks_LH_Default_Temp_9,7,Default,lh
2287,157,7Networks_LH_Default_Temp_9,7,Default,lh
2288,157,7Networks_LH_Default_Temp_9,7,Default,lh
2289,154,7Networks_LH_Default_Temp_6,7,Default,lh
2290,14,7Networks_LH_Vis_14,1,Vis,lh
2291,14,7Networks_LH_Vis_14,1,Vis,lh
2292,14,7Networks_LH_Vis_14,1,Vis,lh
2293,17,7Networks_LH_Vis_17,1,Vis,lh
2294,17,7Networks_LH_Vis_17,1,Vis,lh
2295,17,7Networks_LH_Vis_17,1,Vis,lh
2296,17,7Networks_LH_Vis_17,1,Vis,lh
2297,17,7Networks_LH_Vis_17,1,Vis,lh
2298,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
2299,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
2300,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
2301,160,7Networks_LH_Default_Par_2,7,Default,lh
2302,160,7Networks_LH_Default_Par_2,7,Default,lh
2303,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
2304,160,7Networks_LH_Default_Par_2,7,Default,lh
2305,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
2306,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
2307,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
2308,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
2309,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
2310,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
2311,154,7Networks_LH_Default_Temp_6,7,Default,lh
2312,154,7Networks_LH_Default_Temp_6,7,Default,lh
2313,158,7Networks_LH_Default_Temp_10,7,Default,lh
2314,154,7Networks_LH_Default_Temp_6,7,Default,lh
2315,154,7Networks_LH_Default_Temp_6,7,Default,lh
2316,154,7Networks_LH_Default_Temp_6,7,Default,lh
2317,154,7Networks_LH_Default_Temp_6,7,Default,lh
2318,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2319,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2320,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2321,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2322,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2323,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
2324,73,7Networks_LH_DorsAttn_Post_5,3,DorsAttn,lh
2325,73,7Networks_LH_DorsAttn_Post_5,3,DorsAttn,lh
2326,27,7Networks_LH_Vis_27,1,Vis,lh
2327,130,7Networks_LH_Cont_Par_4,6,Cont,lh
2328,130,7Networks_LH_Cont_Par_4,6,Cont,lh
2329,127,7Networks_LH_Cont_Par_1,6,Cont,lh
2330,127,7Networks_LH_Cont_Par_1,6,Cont,lh
2331,127,7Networks_LH_Cont_Par_1,6,Cont,lh
2332,127,7Networks_LH_Cont_Par_1,6,Cont,lh
2333,73,7Networks_LH_DorsAttn_Post_5,3,DorsAttn,lh
2334,27,7Networks_LH_Vis_27,1,Vis,lh
2335,27,7Networks_LH_Vis_27,1,Vis,lh
2336,27,7Networks_LH_Vis_27,1,Vis,lh
2337,23,7Networks_LH_Vis_23,1,Vis,lh
2338,23,7Networks_LH_Vis_23,1,Vis,lh
2339,23,7Networks_LH_Vis_23,1,Vis,lh
2340,23,7Networks_LH_Vis_23,1,Vis,lh
2341,23,7Networks_LH_Vis_23,1,Vis,lh
2342,23,7Networks_LH_Vis_23,1,Vis,lh
2343,23,7Networks_LH_Vis_23,1,Vis,lh
2344,14,7Networks_LH_Vis_14,1,Vis,lh
2345,22,7Networks_LH_Vis_22,1,Vis,lh
2346,22,7Networks_LH_Vis_22,1,Vis,lh
2347,22,7Networks_LH_Vis_22,1,Vis,lh
2348,22,7Networks_LH_Vis_22,1,Vis,lh
2349,21,7Networks_LH_Vis_21,1,Vis,lh
2350,26,7Networks_LH_Vis_26,1,Vis,lh
2351,21,7Networks_LH_Vis_21,1,Vis,lh
2352,21,7Networks_LH_Vis_21,1,Vis,lh
2353,21,7Networks_LH_Vis_21,1,Vis,lh
2354,18,7Networks_LH_Vis_18,1,Vis,lh
2355,18,7Networks_LH_Vis_18,1,Vis,lh
2356,30,7Networks_LH_Vis_30,1,Vis,lh
2357,26,7Networks_LH_Vis_26,1,Vis,lh
2358,25,7Networks_LH_Vis_25,1,Vis,lh
2359,25,7Networks_LH_Vis_25,1,Vis,lh
2360,25,7Networks_LH_Vis_25,1,Vis,lh
2361,25,7Networks_LH_Vis_25,1,Vis,lh
2362,25,7Networks_LH_Vis_25,1,Vis,lh
2363,24,7Networks_LH_Vis_24,1,Vis,lh
2364,18,7Networks_LH_Vis_18,1,Vis,lh
2365,15,7Networks_LH_Vis_15,1,Vis,lh
2366,15,7Networks_LH_Vis_15,1,Vis,lh
2367,15,7Networks_LH_Vis_15,1,Vis,lh
2368,19,7Networks_LH_Vis_19,1,Vis,lh
2369,19,7Networks_LH_Vis_19,1,Vis,lh
2370,19,7Networks_LH_Vis_19,1,Vis,lh
2371,19,7Networks_LH_Vis_19,1,Vis,lh
2372,19,7Networks_LH_Vis_19,1,Vis,lh
2373,49,7Networks_LH_SomMot_18,2,SomMot,lh
2374,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2375,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2376,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2377,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2378,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2379,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
2380,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
2381,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
2382,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
2383,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
2384,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
2385,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
2386,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
2387,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
2388,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
2389,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
2390,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
2391,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
2392,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
2393,192,7Networks_LH_Default_pCunPCC_3,7,Default,lh
2394,195,7Networks_LH_Default_pCunPCC_6,7,Default,lh
2395,192,7Networks_LH_Default_pCunPCC_3,7,Default,lh
2396,192,7Networks_LH_Default_pCunPCC_3,7,Default,lh
2397,191,7Networks_LH_Default_pCunPCC_2,7,Default,lh
2398,191,7Networks_LH_Default_pCunPCC_2,7,Default,lh
2399,22,7Networks_LH_Vis_22,1,Vis,lh
2400,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2401,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2402,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2403,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2404,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
2405,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
2406,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2407,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2408,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2409,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2410,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
2411,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
2412,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2413,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2414,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2415,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2416,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2417,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
2418,20,7Networks_LH_Vis_20,1,Vis,lh
2419,20,7Networks_LH_Vis_20,1,Vis,lh
2420,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
2421,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
2422,193,7Networks_LH_Default_pCunPCC_4,7,Default,lh
2423,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
2424,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
2425,16,7Networks_LH_Vis_16,1,Vis,lh
2426,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
2427,143,7Networks_LH_Cont_PFCv_1,6,Cont,lh
2428,166,7Networks_LH_Default_PFC_1,7,Default,lh
2429,166,7Networks_LH_Default_PFC_1,7,Default,lh
2430,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2431,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
2432,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
2433,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
2434,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
2435,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
